nabirds_id,inat_taxon_id,ebird_species_code,taxon_order,kingdom,phylum,class,order,family,genus,specific_epithet,scientific_name,kingdom_common_name,phylum_common_name,class_common_name,order_common_name,family_common_name,genus_common_name,common_name
340,981,rinphe1,1404.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Animals,Chordates,Birds,Landfowl,"Pheasants, Grouse, and Allies",,Ring-necked Pheasant
639,981,rinphe1,1404.0,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,colchicus,Phasianus colchicus,Animals,Chordates,Birds,Landfowl,"Pheasants, Grouse, and Allies",,Ring-necked Pheasant
49,4246,pibgre,1813.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,podiceps,Podilymbus podiceps,Animals,Chordates,Birds,Grebes,Grebes,Pied-billed and Atitlán Grebes,Pied-billed Grebe
470,4246,pibgre,1813.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,podiceps,Podilymbus podiceps,Animals,Chordates,Birds,Grebes,Grebes,Pied-billed and Atitlán Grebes,Pied-billed Grebe
84,4209,horgre,1824.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,auritus,Podiceps auritus,Animals,Chordates,Birds,Grebes,Grebes,Typical Grebes,Horned Grebe
344,4209,horgre,1824.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,auritus,Podiceps auritus,Animals,Chordates,Birds,Grebes,Grebes,Typical Grebes,Horned Grebe
643,4209,horgre,1824.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,auritus,Podiceps auritus,Animals,Chordates,Birds,Grebes,Grebes,Typical Grebes,Horned Grebe
118,4224,rengre,1827.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,grisegena,Podiceps grisegena,Animals,Chordates,Birds,Grebes,Grebes,Typical Grebes,Red-necked Grebe
345,4224,rengre,1827.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,grisegena,Podiceps grisegena,Animals,Chordates,Birds,Grebes,Grebes,Typical Grebes,Red-necked Grebe
644,4224,rengre,1827.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,grisegena,Podiceps grisegena,Animals,Chordates,Birds,Grebes,Grebes,Typical Grebes,Red-necked Grebe
157,4205,eargre,1834.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,nigricollis,Podiceps nigricollis,Animals,Chordates,Birds,Grebes,Grebes,Typical Grebes,Eared Grebe
346,4205,eargre,1834.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,nigricollis,Podiceps nigricollis,Animals,Chordates,Birds,Grebes,Grebes,Typical Grebes,Eared Grebe
645,4205,eargre,1834.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,nigricollis,Podiceps nigricollis,Animals,Chordates,Birds,Grebes,Grebes,Typical Grebes,Eared Grebe
185,4235,wesgre,1846.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Aechmophorus,occidentalis,Aechmophorus occidentalis,Animals,Chordates,Birds,Grebes,Grebes,Western and Clark's Grebes,Western Grebe
471,4235,wesgre,1846.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Aechmophorus,occidentalis,Aechmophorus occidentalis,Animals,Chordates,Birds,Grebes,Grebes,Western and Clark's Grebes,Western Grebe
215,4234,clagre,1849.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Aechmophorus,clarkii,Aechmophorus clarkii,Animals,Chordates,Birds,Grebes,Grebes,Western and Clark's Grebes,Clark's Grebe
472,4234,clagre,1849.0,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Aechmophorus,clarkii,Aechmophorus clarkii,Animals,Chordates,Birds,Grebes,Grebes,Western and Clark's Grebes,Clark's Grebe
45,3017,rocpig,1856.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,livia,Columba livia,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Typical Pigeons,Rock Pigeon
525,3017,rocpig,1856.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,livia,Columba livia,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Typical Pigeons,Rock Pigeon
76,3108,batpig1,1968.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,fasciata,Patagioenas fasciata,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,New World Pigeons,Band-tailed Pigeon
526,3108,batpig1,1968.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,fasciata,Patagioenas fasciata,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,New World Pigeons,Band-tailed Pigeon
105,2969,eucdov,2033.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,decaocto,Streptopelia decaocto,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Turtle Doves and Collared Doves,Eurasian Collared-Dove
527,2969,eucdov,2033.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,decaocto,Streptopelia decaocto,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Turtle Doves and Collared Doves,Eurasian Collared-Dove
196,3544,incdov,2239.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,inca,Columbina inca,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Columbina Ground Doves,Inca Dove
530,3544,incdov,2239.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,inca,Columbina inca,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Columbina Ground Doves,Inca Dove
222,3545,cogdov,2240.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,passerina,Columbina passerina,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Columbina Ground Doves,Common Ground-Dove
531,3545,cogdov,2240.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columbina,passerina,Columbina passerina,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Columbina Ground Doves,Common Ground-Dove
137,3460,whwdov,2382.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,asiatica,Zenaida asiatica,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Zenaida Doves,White-winged Dove
528,3460,whwdov,2382.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,asiatica,Zenaida asiatica,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Zenaida Doves,White-winged Dove
171,3454,moudov,2405.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,macroura,Zenaida macroura,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Zenaida Doves,Mourning Dove
529,3454,moudov,2405.0,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,macroura,Zenaida macroura,Animals,Chordates,Birds,Pigeons and Doves,Pigeons and Doves,Zenaida Doves,Mourning Dove
197,1986,greroa,3013.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx,californianus,Geococcyx californianus,Animals,Chordates,Birds,Cuckoos,Cuckoos,Roadrunners,Greater Roadrunner
535,1986,greroa,3013.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Geococcyx,californianus,Geococcyx californianus,Animals,Chordates,Birds,Cuckoos,Cuckoos,Roadrunners,Greater Roadrunner
77,1965,yebcuc,3206.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,americanus,Coccyzus americanus,Animals,Chordates,Birds,Cuckoos,Cuckoos,Coccyzus Cuckoos,Yellow-billed Cuckoo
533,1965,yebcuc,3206.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,americanus,Coccyzus americanus,Animals,Chordates,Birds,Cuckoos,Cuckoos,Coccyzus Cuckoos,Yellow-billed Cuckoo
139,1960,bkbcuc,3211.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,erythropthalmus,Coccyzus erythropthalmus,Animals,Chordates,Birds,Cuckoos,Cuckoos,Coccyzus Cuckoos,Black-billed Cuckoo
534,1960,bkbcuc,3211.0,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Coccyzus,erythropthalmus,Coccyzus erythropthalmus,Animals,Chordates,Birds,Cuckoos,Cuckoos,Coccyzus Cuckoos,Black-billed Cuckoo
141,19577,comnig,3482.0,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Nightjars and Nighthawks,Typical Nighthawks,Common Nighthawk
545,19577,comnig,3482.0,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Chordeiles,minor,Chordeiles minor,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Nightjars and Nighthawks,Typical Nighthawks,Common Nighthawk
34,6571,chiswi,3845.0,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Swifts,Chaetura Swifts,Chimney Swift
546,6571,chiswi,3845.0,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Chaetura,pelagica,Chaetura pelagica,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Swifts,Chaetura Swifts,Chimney Swift
52,6557,vauswi,3846.0,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Chaetura,vauxi,Chaetura vauxi,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Swifts,Chaetura Swifts,Vaux's Swift
547,6557,vauswi,3846.0,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Chaetura,vauxi,Chaetura vauxi,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Swifts,Chaetura Swifts,Vaux's Swift
68,6553,whtswi,4102.0,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Aeronautes,saxatalis,Aeronautes saxatalis,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Swifts,Aeronautes Swifts,White-throated Swift
548,6553,whtswi,4102.0,Animalia,Chordata,Aves,Caprimulgiformes,Apodidae,Aeronautes,saxatalis,Aeronautes saxatalis,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Swifts,Aeronautes Swifts,White-throated Swift
107,6432,rthhum,4741.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Archilochus,colubris,Archilochus colubris,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Ruby-throated and Black-chinned Hummingbirds,Ruby-throated Hummingbird
373,6432,rthhum,4741.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Archilochus,colubris,Archilochus colubris,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Ruby-throated and Black-chinned Hummingbirds,Ruby-throated Hummingbird
672,6432,rthhum,4741.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Archilochus,colubris,Archilochus colubris,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Ruby-throated and Black-chinned Hummingbirds,Ruby-throated Hummingbird
123,6433,bkchum,4742.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Archilochus,alexandri,Archilochus alexandri,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Ruby-throated and Black-chinned Hummingbirds,Black-chinned Hummingbird
374,6433,bkchum,4742.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Archilochus,alexandri,Archilochus alexandri,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Ruby-throated and Black-chinned Hummingbirds,Black-chinned Hummingbird
673,6433,bkchum,4742.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Archilochus,alexandri,Archilochus alexandri,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Ruby-throated and Black-chinned Hummingbirds,Black-chinned Hummingbird
152,6317,annhum,4752.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Calypte,anna,Calypte anna,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Anna's and Costa's Hummingbirds,Anna's Hummingbird
375,6317,annhum,4752.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Calypte,anna,Calypte anna,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Anna's and Costa's Hummingbirds,Anna's Hummingbird
674,6317,annhum,4752.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Calypte,anna,Calypte anna,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Anna's and Costa's Hummingbirds,Anna's Hummingbird
167,6316,coshum,4755.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Calypte,costae,Calypte costae,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Anna's and Costa's Hummingbirds,Costa's Hummingbird
376,6316,coshum,4755.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Calypte,costae,Calypte costae,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Anna's and Costa's Hummingbirds,Costa's Hummingbird
675,6316,coshum,4755.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Calypte,costae,Calypte costae,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,Anna's and Costa's Hummingbirds,Costa's Hummingbird
180,199914,calhum,4760.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,calliope,Selasphorus calliope,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Calliope Hummingbird
377,199914,calhum,4760.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,calliope,Selasphorus calliope,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Calliope Hummingbird
676,199914,calhum,4760.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,calliope,Selasphorus calliope,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Calliope Hummingbird
213,6363,rufhum,4763.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,rufus,Selasphorus rufus,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Rufous Hummingbird
379,6363,rufhum,4763.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,rufus,Selasphorus rufus,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Rufous Hummingbird
678,6363,rufhum,4763.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,rufus,Selasphorus rufus,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Rufous Hummingbird
228,6359,allhum,4767.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,sasin,Selasphorus sasin,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Allen's Hummingbird
380,6359,allhum,4767.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,sasin,Selasphorus sasin,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Allen's Hummingbird
679,6359,allhum,4767.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,sasin,Selasphorus sasin,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Allen's Hummingbird
200,6369,brthum,4773.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,platycercus,Selasphorus platycercus,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Broad-tailed Hummingbird
378,6369,brthum,4773.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,platycercus,Selasphorus platycercus,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Broad-tailed Hummingbird
677,6369,brthum,4773.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Selasphorus,platycercus,Selasphorus platycercus,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,"Rufous, Allen's, and Allied Hummingbirds",Broad-tailed Hummingbird
90,6141,brbhum,4797.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Cynanthus,latirostris,Cynanthus latirostris,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,,Broad-billed Hummingbird
372,6141,brbhum,4797.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Cynanthus,latirostris,Cynanthus latirostris,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,,Broad-billed Hummingbird
671,6141,brbhum,4797.0,Animalia,Chordata,Aves,Caprimulgiformes,Trochilidae,Cynanthus,latirostris,Cynanthus latirostris,Animals,Chordates,Birds,"Nightjars, Swifts, Hummingbirds, and Allies",Hummingbirds,,Broad-billed Hummingbird
110,144479,comgal1,5386.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Gallinula galeata,Animals,Chordates,Birds,"Cranes, Rails, and Allies","Rails, Gallinules, and Coots",Typical Moorhens,Common Gallinule
366,144479,comgal1,5386.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Gallinula galeata,Animals,Chordates,Birds,"Cranes, Rails, and Allies","Rails, Gallinules, and Coots",Typical Moorhens,Common Gallinule
665,144479,comgal1,5386.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,galeata,Gallinula galeata,Animals,Chordates,Birds,"Cranes, Rails, and Allies","Rails, Gallinules, and Coots",Typical Moorhens,Common Gallinule
162,473,y00475,5418.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Fulica americana,Animals,Chordates,Birds,"Cranes, Rails, and Allies","Rails, Gallinules, and Coots",Coots,American Coot
501,473,y00475,5418.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,americana,Fulica americana,Animals,Chordates,Birds,"Cranes, Rails, and Allies","Rails, Gallinules, and Coots",Coots,American Coot
61,519,purgal2,5433.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,martinica,Porphyrio martinica,Animals,Chordates,Birds,"Cranes, Rails, and Allies","Rails, Gallinules, and Coots",Swamphens and Blue Gallinules,American Purple Gallinule
365,519,purgal2,5433.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,martinica,Porphyrio martinica,Animals,Chordates,Birds,"Cranes, Rails, and Allies","Rails, Gallinules, and Coots",Swamphens and Blue Gallinules,American Purple Gallinule
664,519,purgal2,5433.0,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,martinica,Porphyrio martinica,Animals,Chordates,Birds,"Cranes, Rails, and Allies","Rails, Gallinules, and Coots",Swamphens and Blue Gallinules,American Purple Gallinule
204,508048,sancra,5626.0,Animalia,Chordata,Aves,Gruiformes,Gruidae,Antigone,canadensis,Antigone canadensis,Animals,Chordates,Birds,"Cranes, Rails, and Allies",Cranes,Antigone Cranes,Sandhill Crane
502,508048,sancra,5626.0,Animalia,Chordata,Aves,Gruiformes,Gruidae,Antigone,canadensis,Antigone canadensis,Animals,Chordates,Birds,"Cranes, Rails, and Allies",Cranes,Antigone Cranes,Sandhill Crane
46,4836,bknsti,5696.0,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,mexicanus,Himantopus mexicanus,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Stilts and Avocets,Typical Stilts,Black-necked Stilt
507,4836,bknsti,5696.0,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,mexicanus,Himantopus mexicanus,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Stilts and Avocets,Typical Stilts,Black-necked Stilt
50,4885,ameavo,5706.0,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,americana,Recurvirostra americana,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Stilts and Avocets,Avocets,American Avocet
508,4885,ameavo,5706.0,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,americana,Recurvirostra americana,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Stilts and Avocets,Avocets,American Avocet
35,4840,ameoys,5725.0,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,palliatus,Haematopus palliatus,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Oystercatchers,Oystercatchers,American Oystercatcher
505,4840,ameoys,5725.0,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,palliatus,Haematopus palliatus,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Oystercatchers,Oystercatchers,American Oystercatcher
39,4838,blkoys,5732.0,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,bachmani,Haematopus bachmani,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Oystercatchers,Oystercatchers,Black Oystercatcher
506,4838,blkoys,5732.0,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,bachmani,Haematopus bachmani,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Oystercatchers,Oystercatchers,Black Oystercatcher
23,4892,bkbplo,5737.0,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,squatarola,Pluvialis squatarola,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Plovers and Lapwings,Golden Plovers and Black-bellied Plover,Black-bellied Plover
367,4892,bkbplo,5737.0,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,squatarola,Pluvialis squatarola,Animals,Chordates,Birds,"Gulls, Buttonquails, Sandpipers, Plovers and Allies",Plovers and Lapwings,Golden Plovers and Black-bellied Plover,Black-bellied Plover
